;"Cycle number";"Cycle day (day)";"Cycle hour (minute)";"Type (0:Ev 1:Pump)";"Hour (minute)";"Pressure (dbar)";"Activation delay (cs)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;25;237;47;0;32;0;5
;;;;0;37;1;42
;;;;0;42;1;85
;;;;0;47;0;171
;;;;0;52;0;343
;;;;0;62;3;40
;;;;0;67;2;81
;;;;0;72;0;163
;;;;0;77;1;42
;;;;0;82;1;85
;;;;0;92;1;171
;;;;0;97;0;343
;;;;0;107;6;37;;
;25;237;47;0;112;1;75
;;;;0;127;16;153
;;;;0;132;12;307
;;;;0;137;14;343
;;;;0;172;112;115
;;;;0;317;431;26
;;;;0;402;607;20
;;;;0;472;745;15
;;;;0;562;892;5
;;;;0;617;956;5
;;;;0;13647;1028;5
;;;;0;13687;1076;35
;;;;0;13822;1409;23;;
;25;237;47;0;13932;1676;11
;;;;0;14017;1815;6
;;;;0;14097;1896;5
;;;;0;14152;1962;5
;;;;1;14202;2035;50
;;;;1;14207;2036;101
;;;;1;14311;1994;720
;;;;1;14313;1988;720
;;;;1;14335;1871;720
;;;;1;14379;1638;720
;;;;1;14431;1348;720
;;;;1;14465;1155;720
;;;;1;14495;990;720;;
;25;237;47;1;14563;587;720
;;;;1;14579;501;720
;;;;1;14637;164;720
;;;;1;14665;15;500
;;;;1;14683;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;26;247;343;0;194;422;5
;;;;0;239;474;22
;;;;0;329;633;19
;;;;0;429;780;11
;;;;0;494;871;6
;;;;0;549;938;5
;;;;0;13650;1014;5
;;;;0;13685;1052;35
;;;;0;13825;1385;24
;;;;0;13980;1666;11
;;;;0;14060;1801;7
;;;;0;14120;1883;5
;;;;0;14200;1969;5;;
;26;247;343;1;14235;2035;50
;;;;1;14240;2035;101
;;;;1;14314;1998;720
;;;;1;14316;1992;720
;;;;1;14344;1852;720
;;;;1;14392;1575;720
;;;;1;14420;1425;720
;;;;1;14462;1196;720
;;;;1;14514;903;720
;;;;1;14558;667;720
;;;;1;14604;408;720
;;;;1;14634;227;720
;;;;1;14687;1;24000;;
;27;257;644;0;133;194;7
;;;;0;143;194;15
;;;;0;213;302;31
;;;;0;328;496;24
;;;;0;438;650;20
;;;;0;523;799;10
;;;;0;598;881;6
;;;;0;653;949;5
;;;;0;13649;1025;5
;;;;0;13704;1083;34
;;;;0;13844;1408;23
;;;;0;13979;1671;12
;;;;0;14049;1802;8;;
;27;257;644;0;14129;1922;5
;;;;1;14314;1997;720
;;;;1;14316;1991;720
;;;;1;14344;1845;720
;;;;1;14390;1588;720
;;;;1;14418;1433;720
;;;;1;14442;1305;720
;;;;1;14518;876;720
;;;;1;14550;700;720
;;;;1;14602;399;720
;;;;1;14628;252;720
;;;;1;14686;1;24000
;;;;0;0;0;0;;
;28;267;944;0;76;124;10
;;;;0;96;137;99
;;;;0;266;533;15
;;;;0;341;645;19
;;;;0;436;795;10
;;;;0;496;884;5
;;;;0;531;929;5
;;;;0;13649;1010;5
;;;;0;13694;1061;35
;;;;0;13829;1397;23
;;;;0;13959;1648;13
;;;;0;14039;1816;6
;;;;0;14104;1898;5;;
;28;267;944;0;14144;1953;5
;;;;1;14214;2034;50
;;;;1;14219;2037;101
;;;;1;14314;1991;720
;;;;1;14316;1984;720
;;;;1;14342;1840;720
;;;;1;14364;1724;720
;;;;1;14394;1563;720
;;;;1;14494;992;720
;;;;1;14512;891;720
;;;;1;14552;674;720
;;;;1;14607;375;720
;;;;1;14637;208;720;;
;28;267;944;1;14686;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;29;277;1242;0;144;217;6
;;;;0;159;232;64
;;;;0;309;562;17
;;;;0;404;694;15
;;;;0;474;806;11
;;;;0;544;908;5
;;;;0;589;957;5
;;;;0;13651;1027;5
;;;;0;13701;1091;33
;;;;0;13836;1402;24
;;;;0;13966;1678;11
;;;;0;14031;1801;8
;;;;0;14111;1922;5;;
;29;277;1242;1;14315;2003;720
;;;;1;14317;1997;720
;;;;1;14319;1988;720
;;;;1;14383;1610;720
;;;;1;14429;1354;720
;;;;1;14461;1177;720
;;;;1;14497;980;720
;;;;1;14549;688;720
;;;;1;14577;526;720
;;;;1;14607;324;720
;;;;1;14678;2;24000
;;;;0;0;0;0
;;;;0;0;0;0;;
;30;288;92;0;216;517;5
;;;;0;276;578;15
;;;;0;361;688;17
;;;;0;461;834;7
;;;;0;506;891;6
;;;;0;561;964;5
;;;;0;13661;1026;5
;;;;0;13681;1055;35
;;;;0;13841;1425;20
;;;;0;13981;1663;12
;;;;0;14056;1809;7
;;;;0;14126;1896;5
;;;;1;14331;1975;720;;
;30;288;92;1;14333;1969;720
;;;;1;14345;1909;720
;;;;1;14395;1621;720
;;;;1;14429;1431;720
;;;;1;14487;1104;720
;;;;1;14499;1039;720
;;;;1;14551;737;720
;;;;1;14613;396;720
;;;;1;14649;189;720
;;;;1;14699;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;31;298;404;0;172;406;5
;;;;0;182;412;51
;;;;0;342;772;8
;;;;0;412;871;5
;;;;0;477;947;5
;;;;0;13650;1004;5
;;;;0;13695;1046;35
;;;;0;13865;1396;22
;;;;0;13970;1636;14
;;;;0;14060;1819;6
;;;;0;14125;1900;5
;;;;1;14316;1983;720
;;;;1;14318;1976;720;;
;31;298;404;1;14338;1869;720
;;;;1;14402;1517;720
;;;;1;14426;1381;720
;;;;1;14440;1307;720
;;;;1;14498;949;720
;;;;1;14528;774;720
;;;;1;14570;511;720
;;;;1;14681;9;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;32;308;698;0;73;96;12
;;;;0;123;153;55
;;;;0;238;365;34
;;;;0;343;552;26
;;;;0;478;787;8
;;;;0;518;844;10
;;;;0;588;938;5
;;;;1;11030;1052;50
;;;;1;11045;1037;61
;;;;1;11050;1035;290
;;;;0;11085;965;5
;;;;0;11090;964;11
;;;;1;11170;1052;290;;
;32;308;698;0;13655;975;5
;;;;0;13670;986;36
;;;;0;13805;1316;27
;;;;0;13945;1628;13
;;;;0;14045;1800;6
;;;;0;14090;1868;5
;;;;0;14145;1958;5
;;;;1;14314;2030;720
;;;;1;14316;2024;720
;;;;1;14344;1873;720
;;;;1;14382;1664;720
;;;;1;14428;1413;720
;;;;1;14462;1216;720;;
;32;308;698;1;14494;1030;720
;;;;1;14532;817;720
;;;;1;14584;504;720
;;;;1;14640;178;720
;;;;1;14689;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;33;318;999;0;107;161;8
;;;;0;117;165;85
;;;;0;267;475;25
;;;;0;357;633;21
;;;;0;427;767;15
;;;;0;13654;1011;5
;;;;0;13684;1043;35
;;;;0;13829;1361;26
;;;;0;13954;1650;12
;;;;0;14044;1819;5
;;;;0;14119;1889;5
;;;;0;14179;1967;5
;;;;1;14224;2033;50;;
;33;318;999;1;14229;2035;101
;;;;1;14319;1991;720
;;;;1;14321;1985;720
;;;;1;14353;1809;720
;;;;1;14383;1647;720
;;;;1;14433;1361;720
;;;;1;14461;1196;720
;;;;1;14489;1031;720
;;;;1;14551;684;720
;;;;1;14611;349;720
;;;;1;14698;4;24000
;;;;0;0;0;0
;;;;0;0;0;0;;
;34;328;1309;0;205;447;5
;;;;0;220;461;49
;;;;0;390;813;7
;;;;0;450;883;5
;;;;0;485;923;5
;;;;0;510;962;5
;;;;1;550;1033;50
;;;;1;555;1039;101
;;;;1;560;1037;290
;;;;0;595;965;11
;;;;1;6872;1051;50
;;;;1;6877;1049;290
;;;;0;6922;969;5;;
;34;328;1309;0;13644;991;5
;;;;0;13674;1021;36
;;;;0;13819;1340;28
;;;;0;13969;1666;11
;;;;0;14059;1802;7
;;;;0;14139;1903;5
;;;;1;14312;1979;720
;;;;1;14314;1973;720
;;;;1;14340;1838;720
;;;;1;14396;1537;720
;;;;1;14414;1435;720
;;;;1;14468;1132;720
;;;;1;14492;998;720;;
;34;328;1309;1;14534;753;720
;;;;1;14594;400;720
;;;;1;14686;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;35;339;166;0;137;278;5
;;;;0;182;326;29
;;;;0;257;464;39
;;;;0;362;721;13
;;;;0;442;855;5
;;;;0;507;935;5
;;;;0;13647;1029;5
;;;;0;13672;1061;35
;;;;0;13812;1394;24
;;;;0;13977;1690;10
;;;;0;14057;1814;6
;;;;0;14117;1889;5
;;;;0;14182;1969;5;;
;35;339;166;1;14222;2036;50
;;;;1;14227;2037;101
;;;;1;14311;1997;720
;;;;1;14313;1991;720
;;;;1;14339;1853;720
;;;;1;14371;1673;720
;;;;1;14427;1358;720
;;;;1;14453;1217;720
;;;;1;14489;1001;720
;;;;1;14525;791;720
;;;;1;14591;417;720
;;;;1;14667;60;500
;;;;1;14681;24;500;;
;35;339;166;1;14704;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;36;349;481;0;32;18;29
;;;;0;37;19;312
;;;;0;97;120;109
;;;;0;247;430;27
;;;;0;347;598;23
;;;;0;472;793;9
;;;;0;537;878;5
;;;;0;592;941;5
;;;;0;13633;1040;5
;;;;0;13653;1065;35
;;;;0;13798;1408;22
;;;;0;13918;1672;11
;;;;0;14013;1811;6;;
;36;349;481;0;14073;1892;5
;;;;1;14301;1973;720
;;;;1;14303;1967;720
;;;;1;14335;1797;720
;;;;1;14371;1593;720
;;;;1;14409;1379;720
;;;;1;14445;1179;720
;;;;1;14475;1005;720
;;;;1;14539;643;720
;;;;1;14583;400;720
;;;;1;14675;4;24000
;;;;0;0;0;0
;;;;0;0;0;0;;
;37;359;769;0;223;586;5
;;;;0;268;637;16
;;;;0;368;775;10
;;;;0;443;868;6
;;;;0;493;930;5
;;;;0;13644;999;5
;;;;0;13704;1055;35
;;;;0;13869;1407;22
;;;;0;13994;1662;12
;;;;0;14099;1812;6
;;;;0;14159;1877;5
;;;;0;14224;1956;5
;;;;1;14284;2033;50;;
;37;359;769;1;14289;2034;101
;;;;1;14312;2013;720
;;;;1;14314;2006;720
;;;;1;14346;1838;720
;;;;1;14382;1634;720
;;;;1;14432;1356;720
;;;;1;14482;1078;720
;;;;1;14508;939;720
;;;;1;14538;767;720
;;;;1;14590;463;720
;;;;1;14636;185;720
;;;;1;14664;59;500
;;;;1;14698;1;24000;;
;38;369;1079;0;74;117;10
;;;;0;84;119;110
;;;;0;199;320;55
;;;;0;359;627;17
;;;;0;464;784;9
;;;;0;504;853;8
;;;;0;569;933;5
;;;;0;13639;1040;5
;;;;0;13674;1080;35
;;;;0;13814;1421;22
;;;;0;13959;1676;11
;;;;0;14049;1824;6
;;;;0;14119;1907;5;;
;38;369;1079;1;14301;1985;720
;;;;1;14303;1979;720
;;;;1;14331;1833;720
;;;;1;14371;1604;720
;;;;1;14423;1327;720
;;;;1;14453;1165;720
;;;;1;14491;956;720
;;;;1;14533;733;720
;;;;1;14599;366;720
;;;;1;14683;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;39;379;1374;0;97;134;9
;;;;0;132;176;67
;;;;0;277;458;24
;;;;0;387;622;20
;;;;0;467;757;14
;;;;0;552;901;5
;;;;0;13639;1013;5
;;;;0;13669;1044;35
;;;;0;13824;1377;24
;;;;0;13969;1667;11
;;;;0;14039;1785;9
;;;;0;14129;1925;5
;;;;1;14303;1999;720;;
;39;379;1374;1;14305;1993;720
;;;;1;14325;1887;720
;;;;1;14367;1654;720
;;;;1;14417;1364;720
;;;;1;14447;1192;720
;;;;1;14481;1000;720
;;;;1;14529;728;720
;;;;1;14591;388;720
;;;;1;14667;24;500
;;;;1;14690;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;40;390;236;0;46;48;19
;;;;0;61;58;182
;;;;0;221;376;27
;;;;0;321;539;26
;;;;0;441;746;11
;;;;0;521;845;7
;;;;0;571;913;5
;;;;0;13638;991;5
;;;;0;13688;1046;35
;;;;0;13858;1389;23
;;;;0;13973;1646;13
;;;;0;14083;1817;6
;;;;0;14143;1893;5;;
;40;390;236;1;14305;1975;720
;;;;1;14307;1969;720
;;;;1;14339;1798;720
;;;;1;14367;1640;720
;;;;1;14413;1387;720
;;;;1;14447;1191;720
;;;;1;14491;936;720
;;;;1;14521;761;720
;;;;1;14569;487;720
;;;;1;14623;162;720
;;;;1;14645;64;500
;;;;1;14661;26;500
;;;;1;14684;1;24000;;
;41;400;531;0;45;52;18
;;;;0;55;58;182
;;;;0;75;95;130
;;;;0;175;299;56
;;;;0;310;627;15
;;;;0;405;772;9
;;;;0;460;845;8
;;;;0;505;898;7
;;;;0;13642;1022;5
;;;;0;13697;1080;35
;;;;0;13852;1425;22
;;;;0;13997;1682;11
;;;;0;14072;1810;7;;
;41;400;531;0;14157;1912;5
;;;;1;14307;1992;720
;;;;1;14309;1985;720
;;;;1;14335;1844;720
;;;;1;14357;1725;720
;;;;1;14397;1508;720
;;;;1;14459;1152;720
;;;;1;14497;933;720
;;;;1;14537;714;720
;;;;1;14569;530;720
;;;;1;14631;165;720
;;;;1;14655;70;500
;;;;1;14665;47;500;;
;41;400;531;1;14673;32;500
;;;;1;14697;0;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;42;410;841;0;43;43;20
;;;;0;48;45;211
;;;;0;73;81;146
;;;;0;208;341;43
;;;;0;333;591;20
;;;;0;408;722;17
;;;;0;503;873;5
;;;;0;558;927;5
;;;;0;13642;1021;5
;;;;0;13667;1047;35
;;;;0;13842;1419;20
;;;;0;13922;1600;19
;;;;0;14072;1884;5;;
;42;410;841;0;14137;1949;5
;;;;1;14289;2040;720
;;;;1;14291;2035;720
;;;;1;14293;2026;720
;;;;1;14357;1688;720
;;;;1;14397;1471;720
;;;;1;14447;1206;720
;;;;1;14495;942;720
;;;;1;14521;766;720
;;;;1;14525;747;720
;;;;1;14553;553;720
;;;;1;14555;544;720
;;;;1;14629;60;500;;
;42;410;841;1;14631;62;500
;;;;1;14662;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;43;420;1115;0;40;56;17
;;;;0;50;60;178
;;;;0;80;127;105
;;;;0;175;322;55
;;;;0;315;618;18
;;;;0;365;719;21
;;;;0;455;913;5
;;;;0;13663;1023;5
;;;;0;13703;1071;35
;;;;0;13838;1412;22
;;;;0;13948;1665;12
;;;;0;14038;1830;5
;;;;0;14113;1905;5;;
;43;420;1115;1;14326;1978;720
;;;;1;14328;1972;720
;;;;1;14344;1891;720
;;;;1;14412;1527;720
;;;;1;14432;1415;720
;;;;1;14468;1228;720
;;;;1;14518;913;720
;;;;1;14562;678;720
;;;;1;14572;622;720
;;;;1;14622;304;720
;;;;1;14662;86;500
;;;;1;14670;67;500
;;;;1;14680;46;500;;
;43;420;1115;1;14692;20;500
;;;;1;14713;2;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;44;431;0;0;48;58;17
;;;;0;53;60;178
;;;;0;73;100;126
;;;;0;133;199;73
;;;;0;318;547;17
;;;;0;403;663;20
;;;;0;498;813;10
;;;;0;573;903;5
;;;;0;13633;996;5
;;;;0;13683;1048;35
;;;;0;13818;1380;24
;;;;0;13933;1640;13
;;;;0;14048;1836;5;;
;44;431;0;0;14093;1905;5
;;;;0;14143;1959;5
;;;;1;14193;2035;50
;;;;1;14198;2037;101
;;;;1;14296;2008;720
;;;;1;14298;2002;720
;;;;1;14338;1796;720
;;;;1;14382;1545;720
;;;;1;14408;1399;720
;;;;1;14454;1151;720
;;;;1;14498;905;720
;;;;1;14528;736;720
;;;;1;14562;525;720;;
;44;431;0;1;14594;328;720
;;;;1;14639;79;500
;;;;1;14649;50;500
;;;;1;14653;43;500
;;;;1;14657;38;500
;;;;1;14684;0;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;45;441;296;0;44;40;20
;;;;0;54;48;204
;;;;0;69;66;168
;;;;0;84;110;117
;;;;0;229;450;23
;;;;0;329;631;16
;;;;0;414;736;17
;;;;0;504;879;6
;;;;0;569;947;5
;;;;0;13638;1042;5
;;;;0;13683;1086;34
;;;;0;13833;1423;22
;;;;0;13953;1683;11;;
;45;441;296;0;14053;1836;5
;;;;0;14093;1892;5
;;;;1;14305;1979;720
;;;;1;14307;1973;720
;;;;1;14341;1793;720
;;;;1;14373;1614;720
;;;;1;14431;1314;720
;;;;1;14469;1114;720
;;;;1;14499;948;720
;;;;1;14521;821;720
;;;;1;14561;572;720
;;;;1;14621;200;720
;;;;1;14646;70;500;;
;45;441;296;1;14652;55;500
;;;;1;14658;42;500
;;;;1;14685;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;46;451;593;0;42;57;17
;;;;0;52;63;173
;;;;0;82;107;119
;;;;0;212;342;52
;;;;0;357;646;16
;;;;0;472;813;7
;;;;0;532;882;5
;;;;0;582;940;5
;;;;0;13640;1028;5
;;;;0;13680;1075;35
;;;;0;13825;1408;23
;;;;0;13940;1672;12
;;;;0;14050;1839;5;;
;46;451;593;0;14100;1901;5
;;;;1;14306;1985;720
;;;;1;14308;1978;720
;;;;1;14334;1841;720
;;;;1;14382;1578;720
;;;;1;14412;1416;720
;;;;1;14446;1218;720
;;;;1;14474;1054;720
;;;;1;14522;780;720
;;;;1;14586;416;720
;;;;1;14630;169;720
;;;;1;14650;78;500
;;;;1;14658;59;500;;
;46;451;593;1;14666;42;500
;;;;1;14693;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;47;461;898;0;43;63;16
;;;;0;48;65;169
;;;;0;83;115;113
;;;;0;183;302;56
;;;;0;318;608;17
;;;;0;403;751;11
;;;;0;468;852;7
;;;;0;13635;989;5
;;;;0;13665;1022;36
;;;;0;13815;1363;25
;;;;0;13945;1642;13
;;;;0;14030;1814;6
;;;;0;14095;1901;5;;
;47;461;898;1;14304;1969;720
;;;;1;14306;1962;720
;;;;1;14330;1830;720
;;;;1;14374;1584;720
;;;;1;14404;1416;720
;;;;1;14446;1172;720
;;;;1;14476;1005;720
;;;;1;14524;737;720
;;;;1;14598;316;720
;;;;1;14622;176;720
;;;;1;14644;71;500
;;;;1;14648;64;500
;;;;1;14685;1;24000;;
;48;471;1193;0;48;79;14
;;;;0;58;87;139
;;;;0;133;222;66
;;;;0;288;556;17
;;;;0;388;693;15
;;;;0;508;849;5
;;;;0;553;897;5
;;;;0;608;962;5
;;;;0;13640;1044;5
;;;;0;13660;1069;35
;;;;0;13805;1413;22
;;;;0;13935;1681;11
;;;;0;14030;1824;6;;
;48;471;1193;0;14090;1908;5
;;;;1;14305;1991;720
;;;;1;14307;1986;720
;;;;1;14323;1905;720
;;;;1;14377;1604;720
;;;;1;14407;1435;720
;;;;1;14449;1198;720
;;;;1;14479;1027;720
;;;;1;14517;805;720
;;;;1;14577;450;720
;;;;1;14647;83;500
;;;;1;14655;68;500
;;;;1;14659;64;500;;
;48;471;1193;1;14669;35;500
;;;;1;14694;0;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;49;482;59;0;47;61;16
;;;;0;57;66;168
;;;;0;77;90;136
;;;;0;197;327;53
;;;;0;337;648;14
;;;;0;412;766;11
;;;;0;492;898;5
;;;;0;522;937;5
;;;;1;7679;1055;50
;;;;1;7694;1046;127
;;;;0;13639;1000;5
;;;;0;13674;1034;35
;;;;0;13814;1354;26;;
;49;482;59;0;13964;1657;12
;;;;0;14064;1812;6
;;;;0;14134;1893;5
;;;;0;14179;1962;5
;;;;1;14234;2035;50
;;;;1;14239;2036;101
;;;;1;14299;1991;720
;;;;1;14301;1985;720
;;;;1;14333;1810;720
;;;;1;14363;1647;720
;;;;1;14409;1382;720
;;;;1;14437;1225;720
;;;;1;14493;916;720;;
;49;482;59;1;14523;755;720
;;;;1;14597;345;720
;;;;1;14649;90;500
;;;;1;14657;68;500
;;;;1;14659;65;500
;;;;1;14665;53;500
;;;;1;14694;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;50;492;365;0;44;60;16
;;;;0;49;61;176
;;;;0;99;120;109
;;;;0;249;418;30
;;;;0;354;613;20
;;;;0;464;784;9
;;;;0;544;879;5
;;;;0;589;935;5
;;;;0;13628;1039;5
;;;;0;13663;1079;35
;;;;0;13813;1408;24
;;;;0;13928;1670;12
;;;;0;14033;1848;5;;
;50;492;365;0;14098;1926;5
;;;;1;14291;2003;720
;;;;1;14293;1997;720
;;;;1;14307;1926;720
;;;;1;14367;1607;720
;;;;1;14411;1363;720
;;;;1;14449;1157;720
;;;;1;14479;985;720
;;;;1;14513;790;720
;;;;1;14597;324;720
;;;;1;14625;165;720
;;;;1;14643;80;500
;;;;1;14651;64;500;;
;50;492;365;1;14657;52;500
;;;;1;14684;2;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;51;502;661;0;54;63;16
;;;;0;64;69;163
;;;;0;79;86;140
;;;;0;144;203;71
;;;;0;309;541;18
;;;;0;404;677;17
;;;;0;479;796;12
;;;;0;584;944;5
;;;;0;13632;1031;5
;;;;0;13652;1062;35
;;;;0;13777;1398;23
;;;;0;13897;1661;12
;;;;0;14002;1837;5;;
;51;502;661;0;14057;1911;5
;;;;1;14300;1979;720
;;;;1;14302;1973;720
;;;;1;14318;1890;720
;;;;1;14356;1666;720
;;;;1;14408;1376;720
;;;;1;14454;1125;720
;;;;1;14476;1003;720
;;;;1;14530;709;720
;;;;1;14566;507;720
;;;;1;14622;167;720
;;;;1;14642;77;500
;;;;1;14681;1;24000;;
;52;512;953;0;48;83;13
;;;;0;63;85;141
;;;;0;178;250;60
;;;;0;328;544;21
;;;;0;408;677;20
;;;;0;523;872;5
;;;;0;573;936;5
;;;;0;13640;1033;5
;;;;0;13680;1077;35
;;;;0;13830;1419;22
;;;;0;13950;1677;11
;;;;0;14060;1826;5
;;;;0;14120;1896;5;;
;52;512;953;0;14190;1969;5
;;;;1;14230;2031;50
;;;;1;14235;2032;101
;;;;1;14303;2004;720
;;;;1;14305;1998;720
;;;;1;14329;1873;720
;;;;1;14363;1679;720
;;;;1;14407;1433;720
;;;;1;14451;1177;720
;;;;1;14491;959;720
;;;;1;14501;905;720
;;;;1;14507;865;720
;;;;1;14597;272;720;;
;52;512;953;1;14633;81;500
;;;;1;14670;0;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
;53;522;1235;0;64;115;10
;;;;0;79;123;107
;;;;0;209;378;42
;;;;0;339;645;16
;;;;0;429;791;9
;;;;0;514;894;5
;;;;0;574;954;5
;;;;0;13658;1033;5
;;;;0;13698;1074;35
;;;;0;13853;1421;22
;;;;0;13973;1683;11
;;;;0;14063;1831;5
;;;;0;14138;1910;5;;
;53;522;1235;0;14178;1956;5
;;;;1;14228;2037;50
;;;;1;14233;2041;101
;;;;1;14321;2010;720
