;"Cycle number";Hour;Minute;Second;"CTD - Pressure (dbar)";"CTD - Temperature (°C)";"CTD - Salinity (PSU)";"CTD - Salinity correction (°C)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;24;5686;8;46;735.4;5.039;35.033;4.992
;;;;;733.0;5.059;35.035;4.937
;;;;;731.0;5.066;35.035;4.999
;;;;;729.0;5.073;35.036;5.019
;;;;;727.0;5.089;35.036;4.957
;;;;;725.0;5.120;35.038;5.081
;;;;;723.1;5.137;35.040;4.999
;;;;;721.1;5.142;35.040;5.061
;;;;;719.2;5.133;35.040;5.019
;;;;;717.2;5.126;35.038;5.019
;;;;;715.3;5.140;35.038;5.020;;;;;
;24;5686;12;36;713.4;5.143;35.039;5.019
;;;;;711.5;5.143;35.039;5.040
;;;;;709.5;5.130;35.037;5.122
;;;;;707.6;5.125;35.035;5.102
;;;;;705.7;5.124;35.036;5.122
;;;;;703.5;5.151;35.037;5.102
;;;;;701.2;5.189;35.041;5.081
;;;;;699.3;5.211;35.043;5.102
;;;;;697.5;5.218;35.045;5.184
;;;;;695.4;5.230;35.047;5.170
;;;;;693.1;5.251;35.049;5.266;;;;;
;24;5686;16;36;691.4;5.271;35.051;5.163
;;;;;689.6;5.281;35.053;5.143
;;;;;687.5;5.305;35.055;5.211
;;;;;685.4;5.321;35.057;5.224
;;;;;683.3;5.327;35.058;5.211
;;;;;681.2;5.329;35.058;5.286
;;;;;679.6;5.334;35.059;5.326
;;;;;677.5;5.345;35.058;5.292
;;;;;675.5;5.352;35.059;5.225
;;;;;673.6;5.352;35.058;5.279
;;;;;671.2;5.362;35.058;5.306;;;;;
;24;5686;21;6;669.3;5.369;35.059;5.388
;;;;;667.4;5.372;35.059;5.306
;;;;;665.2;5.366;35.057;5.279
;;;;;663.4;5.358;35.056;5.286
;;;;;661.7;5.359;35.056;5.360
;;;;;659.5;5.370;35.054;5.414
;;;;;657.4;5.387;35.055;5.266
;;;;;655.5;5.416;35.057;5.367
;;;;;653.6;5.464;35.060;5.408
;;;;;651.7;5.474;35.062;5.408
;;;;;649.8;5.482;35.064;5.408;;;;;
;24;5686;25;26;647.4;5.474;35.062;5.428
;;;;;645.1;5.505;35.060;5.408
;;;;;643.2;5.525;35.063;5.449
;;;;;641.4;5.526;35.064;5.408
;;;;;639.5;5.517;35.061;5.490
;;;;;637.7;5.502;35.056;5.489
;;;;;635.5;5.501;35.054;5.442
;;;;;633.2;5.484;35.049;5.449
;;;;;631.3;5.474;35.044;5.489
;;;;;629.6;5.473;35.043;5.510
;;;;;627.8;5.473;35.042;5.469;;;;;
;24;5686;29;26;625.5;5.472;35.042;5.496
;;;;;623.2;5.471;35.041;5.469
;;;;;621.4;5.471;35.041;5.469
;;;;;619.6;5.469;35.041;5.428
;;;;;617.4;5.468;35.039;5.469
;;;;;615.0;5.487;35.039;5.449
;;;;;613.3;5.506;35.039;5.469
;;;;;611.5;5.524;35.040;5.469
;;;;;609.7;5.574;35.042;5.530
;;;;;607.5;5.578;35.044;5.469
;;;;;605.2;5.583;35.046;5.571;;;;;
;24;5686;33;36;603.4;5.583;35.046;5.530
;;;;;601.5;5.583;35.046;5.550
;;;;;599.7;5.589;35.047;5.551
;;;;;597.8;5.589;35.047;5.591
;;;;;595.4;5.600;35.047;5.537
;;;;;593.1;5.614;35.049;5.611
;;;;;591.2;5.658;35.054;5.632
;;;;;589.4;5.796;35.061;5.591
;;;;;587.5;5.824;35.065;5.611
;;;;;585.7;5.829;35.065;5.652
;;;;;583.8;5.831;35.066;5.692;;;;;
;24;5686;37;26;581.4;5.835;35.066;5.726
;;;;;579.0;5.840;35.066;5.773
;;;;;577.1;5.847;35.066;5.834
;;;;;575.2;5.857;35.066;5.733
;;;;;573.2;5.874;35.066;5.834
;;;;;571.3;5.896;35.065;5.814
;;;;;569.4;5.918;35.063;5.793
;;;;;567.4;5.930;35.063;5.793
;;;;;565.4;5.948;35.064;5.794
;;;;;563.5;5.957;35.065;5.794
;;;;;561.5;5.967;35.066;5.834;;;;;
;24;5686;41;16;559.4;5.982;35.065;5.794
;;;;;557.4;5.992;35.066;5.914
;;;;;555.3;6.005;35.065;5.914
;;;;;553.3;6.032;35.066;5.894
;;;;;551.2;6.038;35.067;5.934
;;;;;549.1;6.051;35.067;5.955
;;;;;547.0;6.063;35.068;5.975
;;;;;545.4;6.073;35.068;5.915
;;;;;543.8;6.082;35.068;5.955
;;;;;541.6;6.094;35.069;5.975
;;;;;539.5;6.103;35.070;5.995;;;;;
