;"Cycle number";Hour;Minute;Second;"CTD - Pressure (dbar)";"CTD - Temperature (°C)";"CTD - Salinity (PSU)";"CTD - Salinity correction (°C)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;27;6424;0;55;0.6;3.711;34.787;3.710
;;;;;0.7;3.712;34.788;3.705
;;;;;0.7;3.711;34.786;3.702
;;;;;1.1;3.713;34.789;3.710
;;;;;1.0;3.712;34.788;3.705
;;;;;0.6;3.713;34.784;3.713
;;;;;0.8;3.711;34.788;3.705
;;;;;0.7;3.712;34.789;3.707
;;;;;0.5;3.712;34.788;3.713
;;;;;0.4;3.716;34.786;3.713
;;;;;1000.0;0.000;0.000;-5.000;;;;;
